365	390	80	517	0
366	381	65	520	0
367	359	105	501	0
368	382	96	512	0
369	347	90	509	0
370	362	123	481	0
371	345	115	510	0
372	338	108	491	0
373	342	130	504	0
374	337	135	491	0
375	332	127	473	0
376	342	97	492	0
377	341	121	489	0
378	334	118	497	0
379	310	155	497	0
380	315	139	491	0
381	321	132	487	0
382	318	132	482	0
383	314	149	461	0
384	293	174	461	0
385	291	168	482	1
386	290	162	473	0
387	282	168	491	0
388	276	173	477	0
389	304	158	478	0
390	325	129	502	2
391	349	122	481	0
392	355	106	497	0
393	329	107	501	0
394	320	121	481	0
395	332	124	509	0
396	321	125	502	0
397	354	125	486	0
398	374	78	508	0
399	378	84	512	0
400	380	70	515	0
401	397	53	500	0
402	399	61	497	0
403	429	44	519	0
404	420	44	512	0
405	406	39	501	0
406	420	36	525	0
407	419	32	506	0
408	424	48	498	0
409	426	25	522	0
410	398	50	497	0
411	403	45	513	0
412	430	2	506	0
413	452	18	490	0
414	434	5	504	0
415	455	0	520	0
416	454	0	504	0
417	464	0	504	0
418	455	0	501	0
419	488	0	508	0
420	461	0	497	0
421	461	0	517	0
422	465	0	512	0
423	461	0	492	0
424	481	0	525	0
425	469	0	517	0
426	469	0	504	0
427	480	0	517	0
428	446	0	538	0
429	445	0	543	0
430	440	11	512	0
431	415	23	512	0
432	416	44	508	0
433	414	15	485	0
434	456	0	510	0
435	448	0	505	0
436	461	0	489	0
437	450	0	526	0
438	459	8	524	0
439	445	0	503	0
440	449	0	502	0
441	438	4	494	0
442	471	0	531	0
443	445	0	527	0
444	464	0	504	0
445	469	0	504	0
446	483	0	513	0
447	435	24	514	0
448	437	15	508	0
449	422	38	505	0
450	431	30	506	0
451	436	0	535	0
452	467	0	538	0
453	473	0	516	0
454	454	10	508	0
455	454	6	535	0
456	461	0	522	0
457	463	0	496	0
458	473	0	510	0
459	448	7	499	0
460	450	14	515	0
461	466	0	528	0
462	467	0	510	0
463	447	7	520	0
464	447	10	523	0
465	465	0	519	0
466	460	0	525	0
467	457	0	515	0
468	454	0	508	0
469	471	0	526	0
470	460	0	508	0
471	447	0	534	0
472	441	0	512	0
473	472	0	510	0
474	442	0	494	0
475	452	2	497	0
476	449	16	514	0
477	441	0	544	0
478	469	0	513	0
479	468	2	522	0
480	439	0	517	0
481	467	0	491	0
482	455	0	508	0
483	466	0	512	0
484	475	0	498	0
485	463	0	506	0
486	461	0	509	0
487	466	0	521	0
488	452	0	524	0
489	454	0	499	0
490	459	0	492	0
491	434	0	488	0
492	427	0	516	0
493	450	0	504	0
494	463	0	521	0
495	470	0	513	0
496	454	0	517	0
497	464	0	539	0
498	462	0	545	0
499	450	13	531	0
500	465	0	494	0
501	455	0	523	0
502	476	0	507	0
503	469	0	528	0
504	477	0	517	0
505	479	0	509	0
506	455	4	519	0
507	456	0	522	0
508	459	0	519	0
509	456	3	509	0
510	458	0	507	0
511	457	0	506	0
512	456	0	514	0
513	459	0	510	0
514	475	0	515	0
515	464	0	516	0
516	452	0	529	0
517	461	0	543	0
518	464	0	522	0
519	458	0	527	0
520	452	7	534	0
521	452	0	517	0
522	456	0	512	0
523	465	0	504	0
524	469	5	515	0
525	477	0	506	0
526	460	0	515	0
527	465	0	536	1
528	447	5	515	0
529	457	0	523	0
530	449	0	507	0
531	466	0	515	0
532	476	0	546	0
533	460	0	507	0
534	462	0	513	0
535	443	0	527	0
536	467	0	513	0
537	438	0	506	0
538	465	0	523	0
539	468	0	530	0
540	462	0	498	0
541	466	0	523	0
542	466	0	525	0
543	463	0	490	0
544	473	0	501	0
545	438	0	514	0
546	454	0	517	0
547	458	7	516	0
548	438	38	515	0
549	441	27	475	0
550	414	16	482	0
551	390	59	498	0
552	408	39	510	0
553	389	70	519	0
554	398	66	509	0
555	365	83	500	0
556	381	67	501	0
557	400	44	497	0
558	421	41	497	0
559	446	4	510	0
560	437	0	511	0
561	472	0	516	0
562	463	0	497	0
563	452	0	519	0
564	433	0	522	0
565	447	0	506	1
566	452	0	511	0
567	456	1	512	0
568	462	0	515	0
569	455	0	535	0
570	449	0	507	0
571	450	0	513	0
572	466	0	499	0
573	464	1	496	0
574	483	0	523	0
575	481	5	510	0
576	466	0	522	0
577	472	0	529	0
578	460	0	514	0
579	491	0	494	1
580	449	0	515	0
581	488	0	506	0
582	439	15	518	0
583	455	0	503	0
584	443	0	509	0
585	479	0	503	0
586	465	0	540	0
587	452	0	524	0
588	447	0	521	0
589	434	0	524	0
590	448	0	524	0
591	451	0	515	0
592	464	0	499	0
593	465	0	508	0
594	475	0	520	0
595	453	6	520	0
596	451	0	535	0
597	460	0	506	0
598	460	0	525	0
599	456	0	484	0
600	476	0	498	0
601	473	0	499	0
602	465	0	500	0
603	461	0	500	0
604	462	0	537	0
605	451	5	519	0
606	459	0	508	0
607	459	0	504	0
608	452	0	517	0
609	450	0	514	0
610	460	0	529	0
611	454	0	526	0
612	468	0	527	0
613	451	1	511	0
614	458	0	507	0
615	466	0	506	2
616	441	0	503	0
617	448	13	506	0
618	438	0	527	0
619	447	0	489	0
620	456	20	519	0
621	416	28	530	0
622	405	62	511	0
623	380	76	482	0
624	390	67	495	0
625	406	43	499	0
626	410	45	483	0
627	420	49	506	0
628	425	26	535	0
629	419	18	524	0
630	464	0	500	0
631	443	0	519	0
632	438	12	509	0
633	462	0	524	0
634	465	3	525	0
635	463	0	498	0
636	469	0	515	0
637	456	4	513	0
638	464	0	519	0
639	442	0	512	0
640	451	0	527	0
641	446	18	523	0
642	462	0	494	0
643	472	0	505	0
644	459	0	496	0
645	472	0	489	0
646	468	0	513	0
647	458	0	524	0
648	462	4	526	0
649	464	0	511	0
650	471	0	544	0
651	468	0	515	0
652	454	0	512	0
653	461	0	502	0
654	437	9	474	0
655	399	43	507	0
656	412	33	511	0
657	428	40	518	0
658	427	0	521	0
659	443	0	511	0
660	433	0	509	0
661	462	0	525	0
662	446	0	516	0
663	480	0	531	0
664	471	0	503	0
665	450	0	512	3
666	476	0	503	0
667	466	0	521	0
668	456	0	522	0
669	450	0	513	0
670	448	0	543	0
671	458	6	501	0
672	444	0	512	0
673	466	0	515	0
674	470	0	528	0
675	464	0	525	0
676	466	0	495	0
677	432	0	523	0
678	419	43	531	0
679	449	6	505	0
680	464	0	511	2
681	448	0	514	0
682	448	0	531	0
683	448	0	507	0
684	497	0	500	0
685	467	0	504	0
686	456	0	504	0
687	451	10	523	0
688	454	36	501	0
689	413	15	502	0
690	436	37	501	0
691	456	0	498	0
692	450	0	504	0
693	432	0	515	0
694	459	0	520	0
695	456	0	522	0
696	443	6	513	0
697	458	0	532	0
698	471	0	496	0
699	468	0	511	0
700	457	4	505	0
701	461	6	528	0
702	441	0	514	0
703	462	0	502	0
704	443	0	517	0
705	450	0	521	0
706	456	0	503	0
707	462	0	517	0
708	461	0	514	0
709	464	0	525	0
710	471	0	498	1
711	461	9	522	0
712	446	4	492	0
713	453	0	495	0
714	474	0	521	0
715	463	0	520	0
716	464	0	534	0
717	466	0	510	0
718	455	0	505	0
719	462	0	516	0
720	467	0	519	0
721	458	0	531	0
722	460	0	486	0
723	477	0	519	0
724	480	0	518	0
725	473	0	502	0
726	466	0	524	0
727	456	0	513	0
728	457	0	519	0
729	440	10	518	0
730	452	0	511	0
731	466	0	507	0
732	452	0	525	0
733	477	0	512	0
734	455	0	519	0
735	430	48	502	0
736	375	70	494	0
737	392	52	490	0
738	409	53	516	0
739	449	38	501	0
740	455	18	481	0
741	443	14	485	0
742	431	16	465	0
743	413	45	504	0
744	403	45	509	0
745	445	19	496	0
746	450	34	513	0
747	469	0	526	0
748	483	0	494	0
749	469	0	511	0
750	449	0	521	0
751	460	0	515	0
752	473	0	515	0
753	442	25	511	0
754	474	0	509	0
755	451	0	528	0
756	467	0	507	0
757	458	15	518	0
758	464	0	502	0
759	423	27	494	0
760	410	41	502	0
761	401	43	500	0
762	404	46	509	0
763	424	39	509	0
764	458	0	521	0
765	462	0	488	0
766	454	14	527	0
767	464	0	507	0
768	468	3	517	0
769	471	0	507	0
770	467	0	507	0
771	456	4	521	0
772	446	0	483	0
773	450	0	491	0
774	418	0	502	0
775	449	0	523	0
776	477	0	533	0
777	470	0	504	0
778	461	0	526	0
779	453	0	507	0
780	471	0	499	0
781	470	0	518	0
782	451	13	518	0
783	425	22	502	0
784	427	16	511	0
785	449	0	524	0
786	458	0	535	0
787	471	0	517	0
788	462	0	511	0
789	452	0	526	0
790	464	0	517	0
791	453	0	511	0
792	478	0	517	0
793	448	5	511	0
794	469	0	523	0
795	458	3	495	0
796	473	0	483	0
797	437	22	515	0
798	424	33	500	0
799	430	10	501	0
800	421	64	511	0
801	424	25	497	0
802	447	21	513	0
803	433	39	522	0
804	431	33	516	0
805	437	37	511	0
806	410	41	507	0
807	424	41	512	0
808	406	64	492	0
809	384	81	484	0
810	340	114	499	0
811	345	101	500	0
812	341	116	476	2
813	370	86	483	0
814	375	66	499	0
815	357	97	507	0
816	347	118	488	0
817	305	154	477	0
818	320	137	492	0
819	323	146	500	0
820	310	142	498	0
821	311	141	510	0
822	298	166	488	0
823	264	191	479	0
824	258	196	481	0
825	280	186	479	0
826	291	186	484	0
827	270	173	497	0
828	297	170	465	0
829	305	165	473	0
830	282	174	454	0
831	288	164	481	0
832	299	151	484	0
833	317	143	468	0
834	313	159	509	0
835	320	145	491	0
836	304	168	478	0
837	290	166	478	0
838	275	179	458	0
839	292	164	475	0
840	287	149	461	0
841	291	155	472	0
842	324	131	493	0
843	343	124	491	0
844	344	103	488	0
845	376	77	505	0
846	367	80	532	0
847	391	72	515	0
848	367	93	481	0
849	336	122	484	0
850	340	121	494	0
851	307	151	487	0
852	298	153	484	0
853	299	174	472	0
854	282	171	457	0
855	294	194	463	0
856	292	170	461	0
857	268	199	480	0
858	271	197	481	0
859	246	218	482	0
860	224	209	491	0
861	286	203	484	0
862	239	206	492	0
863	237	226	488	0
864	223	219	484	0
865	276	177	493	0
866	278	179	489	0
867	270	167	466	0
868	270	186	488	0
869	276	158	475	0
870	278	162	486	0
871	278	189	482	0
872	302	178	486	0
873	315	149	488	0
874	305	162	481	0
875	325	164	490	0
876	320	117	506	0
877	360	100	513	0
878	394	70	505	0
879	397	87	495	0
880	382	82	500	0
881	358	92	478	0
882	367	113	500	0
883	394	81	483	0
884	379	102	486	0
885	361	88	507	0
886	360	92	495	0
887	366	94	497	0
888	377	88	511	0
889	399	55	518	0
890	428	26	520	0
891	463	4	497	0
892	442	27	505	0
893	420	28	508	0
894	408	34	518	0
895	410	55	502	0
896	392	68	508	0
897	386	68	500	0
898	384	73	492	0
899	364	72	499	0
900	373	49	485	0
901	407	50	504	0
902	428	38	511	0
903	430	28	501	0
904	405	49	493	0
905	464	0	488	3
906	434	3	516	0
907	483	0	527	0
908	466	0	511	0
909	440	4	505	0
910	403	53	503	0
911	371	89	490	0
912	377	56	491	0
913	403	56	507	0
914	432	24	494	0
915	439	23	525	0
916	458	1	519	0
917	474	0	510	0
918	451	0	510	0
919	481	0	519	0
920	471	1	529	0
921	461	7	512	0
922	442	0	513	0
923	456	0	525	0
924	456	0	495	0
925	456	0	515	0
926	466	0	508	0
927	444	0	517	0
928	459	7	514	0
929	450	0	507	0
930	479	0	492	0
931	458	0	523	0
932	432	24	512	0
933	441	34	521	0
934	432	28	504	0
935	432	47	493	0
936	402	76	509	0
937	383	56	518	0
938	355	80	474	0
939	355	91	496	0
940	397	68	500	0
941	373	87	499	0
942	344	113	500	0
943	379	87	483	0
944	375	85	508	0
945	359	106	506	0
946	355	108	473	0
947	406	61	508	0
948	415	42	498	0
949	411	44	497	0
950	380	51	495	0
951	401	78	494	0
952	402	47	502	0
953	398	75	484	0
954	384	89	489	0
955	350	92	491	0
956	356	111	494	0
957	380	82	506	0
958	395	73	481	0
959	409	44	482	0
960	389	63	507	0
961	400	56	513	0
962	393	71	502	0
963	408	65	529	0
964	416	45	487	0
965	394	59	487	0
966	372	84	502	0
967	414	65	516	0
968	423	19	508	0
969	440	24	530	0
970	413	39	530	0
971	428	45	509	0
972	417	54	494	0
973	403	63	508	0
974	411	41	512	0
975	462	0	496	0
976	489	0	519	0
977	457	2	511	0
978	442	0	504	0
979	452	0	511	0
980	441	0	493	0
981	457	0	489	0
982	464	0	524	0
983	437	0	507	0
984	458	3	500	0
985	439	0	517	0
986	438	23	517	0
987	459	0	517	0
988	436	0	494	0
989	448	0	511	0
990	467	0	509	0
991	472	0	486	0
992	451	9	518	0
993	450	0	515	0
994	493	0	528	0
995	451	16	524	0
996	448	18	522	0
997	439	12	519	0
998	441	9	524	0
999	470	0	507	0
1000	461	0	488	0
1001	464	6	517	0
1002	421	0	522	0
1003	440	0	505	0
1004	461	0	512	0
1005	467	0	517	0
1006	439	0	520	0
1007	455	0	520	0
1008	441	0	497	0
1009	457	0	506	0
1010	458	18	520	0
1011	455	0	521	0
1012	436	15	492	0
1013	472	0	506	0
1014	472	0	506	0
1015	465	0	518	0
1016	479	0	539	0
1017	461	0	539	0
1018	463	11	531	0
1019	459	0	519	0
1020	450	0	499	0
1021	441	0	514	0
1022	454	0	511	0
1023	462	0	506	0
1024	473	0	487	0
1025	456	0	495	0
1026	429	37	496	0
1027	390	52	503	0
1028	436	39	516	0
1029	450	15	508	0
1030	441	27	495	0
1031	436	30	511	0
1032	448	34	523	0
1033	402	50	512	0
1034	413	49	497	0
1035	403	46	515	0
1036	380	65	515	0
1037	407	60	506	0
1038	431	36	507	0
1039	457	21	500	0
1040	452	0	499	0
1041	447	0	525	0
1042	437	30	519	0
1043	450	14	488	0
1044	453	0	507	0
1045	463	0	531	0
1046	451	0	516	0
1047	433	27	513	0
1048	453	0	510	0
1049	438	8	506	0
1050	459	0	520	0
1051	443	0	531	0
1052	442	0	518	0
1053	450	8	513	0
1054	459	0	536	0
1055	466	0	506	0
1056	454	13	495	0
1057	444	11	519	0
1058	413	49	487	0
1059	439	22	507	0
1060	438	13	507	0
1061	443	0	510	0
1062	459	0	515	0
1063	456	0	510	0
1064	453	1	500	0
1065	454	0	542	0
1066	472	0	501	0
1067	455	1	503	0
1068	468	0	514	0
1069	479	0	517	0
1070	464	0	514	0
1071	447	0	511	0
1072	451	0	497	0
1073	455	0	508	0
1074	465	0	531	0
1075	479	0	518	0
1076	442	0	519	0
1077	445	16	502	0
1078	429	29	481	0
1079	469	0	500	0
1080	446	0	514	0
1081	448	11	528	0
1082	445	7	514	0
1083	458	0	523	0
1084	461	0	504	0
1085	438	0	504	0
1086	469	2	515	0
1087	456	0	504	0
1088	460	0	504	0
1089	473	0	527	0
1090	446	0	506	0
1091	433	16	515	0
1092	436	29	529	0
1093	410	51	526	0
1094	404	73	496	0
1095	389	79	505	1
1096	366	110	510	0
1097	333	139	471	0
1098	325	130	509	0
1099	324	122	493	0
1100	324	112	483	0
1101	317	156	487	0
1102	308	141	491	0
1103	283	152	487	0
1104	275	176	477	0
1105	257	197	479	0
1106	256	200	456	0
1107	231	229	462	1
1108	240	243	480	0
1109	231	213	480	0
1110	220	220	477	0
1111	186	258	455	0
1112	200	286	452	0
1113	187	266	465	0
1114	203	245	473	0
1115	222	242	468	0
1116	232	220	473	0
1117	215	246	459	0
1118	237	218	461	0
1119	254	189	488	0
1120	250	204	466	0
1121	259	196	448	0
1122	297	188	464	0
1123	273	184	471	0
1124	286	174	473	0
1125	290	176	468	0
1126	324	135	478	0
1127	297	148	487	0
1128	329	131	500	0
1129	332	129	489	0
1130	335	114	485	0
1131	357	106	470	0
1132	347	109	490	0
1133	360	97	491	0
1134	381	96	497	0
1135	376	78	505	0
1136	356	110	491	0
1137	396	68	486	0
1138	393	74	499	0
1139	369	106	522	0
1140	325	128	493	0
1141	352	121	467	0
1142	355	110	489	0
1143	341	102	512	0
1144	362	106	499	0
1145	374	88	482	0
1146	414	51	507	0
1147	395	46	490	0
1148	421	37	524	0
1149	435	20	507	0
1150	438	10	528	0
1151	438	0	523	0
1152	448	0	517	1
1153	443	10	513	0
1154	466	0	523	0
1155	481	0	519	0
1156	465	0	512	0
1157	438	0	518	0
1158	482	0	505	0
1159	441	0	505	0
1160	458	0	525	0
1161	468	0	496	0
1162	489	0	485	0
1163	442	0	522	0
1164	481	0	510	0
1165	447	0	514	0
1166	458	0	522	0
1167	447	0	509	0
1168	488	0	507	0
1169	472	0	504	0
1170	440	12	511	0
1171	433	25	516	0
1172	435	15	493	0
1173	472	0	534	0
1174	449	3	516	0
1175	453	0	513	0
1176	451	0	527	0
1177	459	0	545	0
1178	462	0	529	0
1179	471	0	510	0
1180	457	0	509	0
1181	455	0	514	0
1182	472	0	522	0
1183	453	0	531	0
1184	455	3	498	0
1185	448	0	492	0
1186	466	0	508	0
1187	457	0	525	0
1188	481	0	505	0
1189	441	0	514	0
1190	451	0	523	0
1191	458	14	505	0
1192	457	0	497	0
1193	462	0	527	0
1194	442	13	499	0
1195	451	0	520	0
1196	440	0	522	0
1197	464	0	508	0
1198	444	0	518	0
1199	457	22	503	0
1200	463	0	507	0
1201	466	6	489	0
1202	459	0	558	0
1203	452	0	519	0
1204	455	0	503	0
1205	467	0	532	0
1206	442	2	524	0
1207	463	0	527	0
1208	466	0	526	0
1209	442	0	491	0
1210	458	0	530	0
1211	433	0	527	0
1212	457	0	507	0
1213	477	0	494	0
1214	474	0	522	0
1215	445	0	526	0
1216	459	0	522	0
1217	460	0	522	0
1218	454	0	525	0
1219	445	3	503	0
1220	466	0	523	0
1221	465	0	512	0
1222	461	0	517	0
1223	456	0	499	0
1224	465	0	515	0
1225	460	0	510	0
1226	462	4	508	0
1227	463	4	494	0
1228	453	0	494	0
1229	469	0	516	0
1230	481	0	508	0
1231	469	0	507	0
1232	466	0	489	0
1233	445	0	504	0
1234	449	0	512	0
1235	474	0	494	0
1236	457	0	516	0
1237	454	0	499	0
1238	460	0	504	0
1239	448	0	522	0
1240	450	0	529	0
1241	461	0	520	0
1242	461	0	517	0
1243	450	23	522	0
1244	496	8	483	0
1245	449	0	519	0
1246	441	0	497	1
1247	478	0	517	0
1248	468	0	506	0
1249	449	0	532	0
1250	444	0	507	0
1251	461	3	521	0
1252	446	0	534	0
1253	451	0	500	0
1254	464	0	519	0
1255	466	0	513	0
1256	472	0	524	0
1257	427	0	518	0
1258	466	0	502	0
1259	450	0	508	0
1260	468	0	502	0
1261	448	0	514	0
1262	449	0	512	0
1263	439	35	509	0
1264	448	22	522	0
1265	446	0	501	0
1266	444	2	512	0
1267	440	37	502	0
1268	410	44	511	0
1269	416	31	503	0
1270	401	34	500	0
1271	383	64	511	0
1272	437	27	514	0
1273	423	25	482	0
1274	423	30	492	0
1275	430	18	498	0
1276	439	26	542	0
1277	445	3	521	0
1278	447	0	523	0
1279	457	0	508	0
1280	453	0	532	0
1281	455	0	530	0
1282	467	0	517	0
1283	448	0	522	0
1284	453	0	501	0
1285	468	0	508	0
1286	464	0	532	0
1287	473	0	545	0
1288	448	0	533	0
1289	467	0	523	0
1290	445	0	502	0
1291	471	0	511	0
1292	461	0	520	0
1293	474	0	507	0
1294	472	0	521	0
1295	430	7	532	0
1296	441	0	506	0
1297	448	0	500	0
1298	452	6	514	0
1299	429	12	527	0
1300	430	3	502	0
1301	441	26	496	0
1302	458	0	524	0
1303	437	0	521	0
1304	456	0	501	0
1305	454	0	493	0
1306	470	0	519	0
1307	454	0	502	0
1308	458	0	511	0
1309	474	0	533	0
1310	462	0	523	0
1311	472	0	513	0
1312	466	0	523	0
1313	457	11	505	0
1314	449	21	503	0
1315	473	0	517	0
1316	462	0	534	0
1317	443	0	524	0
1318	448	18	498	0
1319	439	21	523	0
1320	445	8	511	0
1321	447	19	483	0
1322	435	16	507	0
1323	465	0	513	0
1324	475	0	512	0
1325	470	0	502	0
1326	468	0	506	0
1327	466	0	504	0
1328	465	26	502	0
1329	414	46	485	0
1330	398	62	484	0
1331	397	75	503	0
1332	389	59	485	0
1333	398	62	502	0
1334	376	69	486	0
1335	393	48	503	0
1336	377	72	496	0
1337	416	56	499	2
1338	401	61	517	0
1339	403	66	485	0
1340	402	82	482	0
1341	392	63	483	0
1342	392	64	535	0
1343	386	64	504	0
1344	386	68	523	0
1345	380	82	495	0
1346	412	60	491	0
1347	397	47	493	0
1348	425	44	501	0
1349	418	43	512	0
1350	422	30	506	0
1351	448	0	511	0
1352	455	0	505	0
1353	468	2	510	0
1354	457	0	501	0
1355	466	0	484	0
1356	461	0	505	0
1357	471	0	517	0
1358	462	1	517	0
1359	438	12	508	0
1360	447	15	518	0
1361	457	0	512	0
1362	469	0	513	0
1363	451	2	515	0
