457	340	304	644
458	348	324	672
459	369	296	665
460	391	293	684
461	357	293	650
462	354	296	650
463	344	277	621
464	360	275	635
465	342	312	654
466	346	327	673
467	380	298	678
468	338	303	641
469	349	309	658
470	371	312	683
471	359	294	653
472	360	322	682
473	366	298	664
474	367	312	679
475	360	318	678
476	348	319	667
477	337	304	641
478	371	278	649
479	363	293	656
480	372	293	665
481	353	317	670
482	371	302	673
483	333	314	647
484	344	303	647
485	359	317	676
486	357	313	670
487	361	296	657
488	367	302	669
489	364	292	656
490	359	308	667
491	362	292	654
492	358	327	685
493	363	295	658
494	360	324	684
495	381	305	686
496	353	332	685
497	343	308	651
498	355	304	659
499	333	326	659
500	366	293	659
501	370	295	665
502	347	296	643
503	345	292	637
504	370	299	669
505	344	314	658
506	352	302	654
507	356	315	671
508	357	328	685
509	354	306	660
510	384	329	713
511	346	328	674
512	356	308	664
513	368	310	678
514	348	321	669
515	371	308	679
516	349	314	663
517	343	314	657
518	364	329	693
519	365	308	673
520	364	319	683
521	368	317	685
522	346	307	653
523	363	319	682
524	373	303	676
525	329	298	627
526	361	300	661
527	361	284	645
528	364	300	664
529	351	327	678
530	372	294	666
531	366	306	672
532	354	318	672
533	357	307	664
534	341	305	646
535	369	290	659
536	362	299	661
537	366	318	684
538	361	296	657
539	374	309	683
540	356	301	657
541	375	313	688
542	337	307	644
543	361	305	666
544	351	298	649
545	348	322	670
546	342	302	644
547	325	302	627
548	352	305	657
549	357	298	655
550	362	319	681
551	361	317	678
552	360	306	666
553	369	305	674
554	329	294	623
555	365	314	679
556	359	322	681
557	377	308	685
558	355	316	671
559	350	282	632
560	360	312	672
561	349	310	659
562	358	326	684
563	338	297	635
564	346	284	630
565	355	270	625
566	358	301	659
567	356	304	660
568	363	314	677
569	345	315	660
570	372	307	679
571	368	334	702
572	381	320	701
573	371	314	685
574	381	296	677
575	359	293	652
576	357	298	655
577	377	297	674
578	359	302	661
579	348	308	656
580	359	307	666
581	360	312	672
582	368	304	672
583	356	317	673
584	353	316	669
585	347	309	656
586	366	303	669
587	335	313	648
588	346	308	654
589	338	318	656
590	366	316	682
591	404	306	710
592	337	306	643
593	343	317	660
594	346	308	654
595	346	321	667
596	369	287	656
597	352	296	648
598	356	298	654
599	352	291	643
600	336	298	634
601	360	292	652
602	376	289	665
603	358	306	664
604	353	275	628
605	361	302	663
606	366	312	678
607	354	285	639
608	351	304	655
609	353	307	660
610	370	293	663
611	355	293	648
612	336	306	642
613	349	295	644
614	358	307	665
615	338	301	639
616	355	303	658
617	344	292	636
618	357	303	660
619	365	291	656
620	361	300	661
621	365	310	675
622	368	305	673
623	354	316	670
624	362	318	680
625	348	329	677
626	356	307	663
627	363	293	656
628	352	294	646
629	344	310	654
630	333	308	641
631	366	306	672
632	354	308	662
633	359	308	667
634	388	303	691
635	380	337	717
636	364	337	701
637	347	347	694
638	351	327	678
639	353	338	691
640	357	321	678
641	366	297	663
642	352	327	679
643	354	318	672
644	355	321	676
645	356	327	683
646	351	346	697
647	345	348	693
648	362	356	718
649	349	351	700
650	348	341	689
651	364	368	732
652	356	372	728
653	383	345	728
654	382	365	747
655	381	357	738
656	387	354	741
657	370	358	728
658	384	376	760
659	390	372	762
660	376	376	752
661	353	346	699
662	371	354	725
663	380	341	721
664	365	363	728
665	379	356	735
666	388	340	728
667	367	338	705
668	363	365	728
669	347	373	720
670	371	360	731
671	369	377	746
672	339	339	678
673	363	345	708
674	361	352	713
675	376	344	720
676	385	340	725
677	368	358	726
678	379	351	730
679	367	363	730
680	364	356	720
681	360	359	719
682	360	368	728
683	376	347	723
684	356	362	718
685	358	367	725
686	376	348	724
687	364	385	749
688	366	356	722
689	400	363	763
690	363	363	726
691	358	354	712
692	366	361	727
693	358	394	752
694	376	381	757
695	358	372	730
696	345	365	710
697	383	354	737
698	362	369	731
699	379	363	742
700	373	355	728
701	349	353	702
702	374	351	725
703	353	374	727
704	366	366	732
705	381	356	737
706	366	365	731
707	374	344	718
708	388	362	750
709	358	364	722
710	389	349	738
711	374	363	737
712	361	374	735
713	368	366	734
714	352	374	726
715	370	353	723
716	364	342	706
717	377	360	737
718	371	344	715
719	367	346	713
720	377	346	723
721	360	353	713
722	373	375	748
723	383	343	726
724	362	365	727
725	378	357	735
726	367	355	722
727	386	378	764
728	368	371	739
729	364	356	720
730	371	357	728
731	364	338	702
732	372	367	739
733	381	350	731
734	356	349	705
735	361	358	719
736	388	353	741
737	373	341	714
738	388	362	750
739	390	337	727
740	350	371	721
741	368	358	726
742	354	364	718
743	360	360	720
744	365	371	736
745	364	356	720
746	364	351	715
747	343	344	687
748	350	371	721
749	375	368	743
750	371	360	731
751	349	359	708
752	384	339	723
753	383	347	730
754	386	366	752
755	357	366	723
756	367	342	709
757	371	339	710
758	365	338	703
759	378	316	694
760	368	367	735
761	346	349	695
762	354	352	706
763	350	350	700
764	361	337	698
765	371	346	717
766	364	339	703
767	366	339	705
768	347	351	698
769	372	357	729
770	344	371	715
771	339	362	701
772	376	354	730
773	381	339	720
774	382	337	719
775	369	337	706
776	360	350	710
777	368	354	722
778	369	360	729
779	345	346	691
780	359	362	721
781	355	366	721
782	351	366	717
783	374	347	721
784	377	348	725
785	376	324	700
786	371	342	713
787	368	368	736
788	381	339	720
789	362	358	720
790	368	372	740
791	367	380	747
792	384	364	748
793	368	367	735
794	365	357	722
795	392	321	713
796	375	343	718
797	392	353	745
798	404	342	746
799	357	359	716
800	373	358	731
801	392	364	756
802	363	362	725
803	371	363	734
804	391	369	760
805	348	344	692
806	338	347	685
807	385	369	754
808	358	343	701
809	356	385	741
810	371	371	742
811	382	349	731
812	361	359	720
813	360	370	730
814	376	367	743
815	361	373	734
816	360	367	727
817	372	377	749
818	354	370	724
819	366	359	725
820	368	344	712
821	389	362	751
822	361	369	730
823	350	352	702
824	357	366	723
825	381	362	743
826	383	359	742
827	377	354	731
828	363	361	724
829	372	353	725
830	355	370	725
831	352	356	708
832	371	343	714
833	363	373	736
834	362	354	716
835	356	356	712
836	342	343	685
837	377	366	743
838	366	350	716
839	356	384	740
840	356	383	739
841	379	377	756
842	381	343	724
843	362	361	723
844	382	373	755
845	349	359	708
846	370	340	710
847	364	361	725
848	368	348	716
849	358	352	710
850	361	340	701
851	360	344	704
852	368	361	729
853	352	348	700
854	384	356	740
855	376	378	754
856	371	337	708
857	376	338	714
858	389	341	730
859	365	343	708
860	348	354	702
861	363	325	688
862	379	342	721
863	357	343	700
864	387	338	725
865	370	337	707
866	385	346	731
867	361	346	707
868	353	359	712
869	360	364	724
870	373	367	740
871	390	378	768
872	366	364	730
873	362	348	710
874	393	367	760
875	356	378	734
876	383	359	742
877	352	365	717
878	338	365	703
879	355	346	701
880	366	356	722
881	359	346	705
882	379	361	740
883	349	362	711
884	347	360	707
885	349	370	719
886	357	373	730
887	377	321	698
888	372	335	707
889	382	334	716
890	362	357	719
891	360	334	694
892	364	346	710
893	363	327	690
894	354	351	705
895	337	346	683
896	343	336	679
897	378	337	715
898	362	360	722
899	370	336	706
900	371	342	713
901	355	343	698
902	361	350	711
903	369	343	712
904	355	370	725
905	369	384	753
906	364	348	712
907	378	353	731
908	365	343	708
909	368	363	731
910	360	371	731
911	367	343	710
912	379	352	731
913	375	365	740
914	376	343	719
915	364	356	720
916	367	338	705
917	384	359	743
918	379	379	758
919	370	360	730
920	366	358	724
921	363	373	736
922	386	357	743
923	396	364	760
924	380	386	766
925	372	354	726
926	377	334	711
927	377	369	746
928	358	361	719
929	380	354	734
930	376	345	721
931	371	364	735
932	356	346	702
933	374	361	735
934	363	348	711
935	368	369	737
936	378	337	715
937	368	366	734
938	374	353	727
939	380	361	741
940	352	363	715
941	372	368	740
942	365	378	743
943	364	363	727
944	367	342	709
945	367	359	726
946	378	347	725
947	369	358	727
948	357	361	718
949	363	368	731
950	365	381	746
951	365	335	700
952	346	376	722
953	372	370	742
954	374	357	731
955	364	379	743
956	379	357	736
957	374	364	738
958	353	361	714
959	342	378	720
960	371	367	738
961	387	343	730
962	375	343	718
963	354	371	725
964	374	338	712
965	382	356	738
966	336	384	720
967	389	370	759
968	367	359	726
969	382	362	744
970	395	342	737
971	374	340	714
972	361	345	706
973	357	346	703
974	364	362	726
975	368	380	748
976	362	370	732
977	368	355	723
978	375	338	713
979	360	360	720
980	359	363	722
981	343	357	700
982	357	360	717
983	375	349	724
984	396	350	746
985	369	329	698
986	377	345	722
987	376	336	712
988	354	367	721
989	374	345	719
990	376	371	747
991	370	348	718
992	372	367	739
993	392	324	716
994	363	357	720
995	369	353	722
996	392	376	768
997	379	370	749
998	372	365	737
999	369	373	742
1000	369	347	716
1001	371	378	749
1002	358	347	705
1003	383	336	719
1004	349	354	703
1005	363	362	725
1006	386	357	743
1007	382	358	740
1008	368	353	721
1009	369	347	716
1010	379	357	736
1011	357	361	718
1012	377	358	735
1013	356	373	729
1014	361	364	725
1015	353	364	717
1016	375	362	737
1017	366	358	724
1018	392	351	743
1019	381	336	717
1020	371	351	722
1021	374	337	711
1022	366	353	719
1023	381	356	737
1024	390	340	730
1025	352	354	706
1026	380	355	735
1027	389	369	758
1028	356	351	707
1029	378	367	745
1030	387	363	750
1031	354	357	711
1032	357	360	717
1033	372	360	732
1034	344	359	703
1035	361	358	719
1036	371	345	716
1037	392	350	742
1038	373	369	742
1039	367	335	702
1040	371	351	722
1041	369	364	733
1042	344	362	706
1043	385	344	729
1044	381	361	742
1045	358	357	715
1046	358	365	723
1047	357	356	713
1048	343	343	686
1049	345	346	691
1050	378	371	749
1051	381	350	731
1052	371	363	734
1053	363	364	727
1054	388	338	726
1055	350	349	699
1056	362	350	712
1057	349	353	702
1058	383	357	740
1059	391	359	750
1060	354	359	713
1061	368	329	697
1062	367	374	741
1063	338	372	710
1064	371	353	724
1065	363	342	705
1066	362	363	725
1067	355	364	719
1068	377	329	706
1069	359	343	702
1070	371	378	749
1071	393	359	752
1072	359	363	722
1073	369	359	728
1074	369	332	701
1075	374	351	725
1076	384	356	740
1077	375	365	740
1078	379	363	742
1079	383	367	750
1080	381	358	739
1081	365	348	713
1082	359	372	731
1083	390	362	752
1084	382	350	732
1085	359	361	720
1086	355	348	703
1087	384	374	758
1088	348	359	707
1089	346	380	726
1090	343	360	703
1091	372	364	736
1092	378	361	739
1093	367	367	734
1094	377	349	726
1095	358	356	714
1096	369	361	730
1097	370	364	734
1098	385	357	742
1099	396	350	746
1100	373	352	725
1101	348	343	691
1102	360	352	712
1103	382	334	716
1104	353	333	686
1105	353	339	692
1106	397	341	738
1107	370	361	731
1108	377	352	729
1109	364	353	717
1110	363	367	730
1111	355	365	720
1112	365	354	719
1113	367	367	734
1114	368	331	699
1115	376	331	707
1116	377	352	729
1117	352	346	698
1118	334	355	689
1119	382	361	743
1120	353	355	708
1121	372	327	699
1122	364	339	703
1123	329	343	672
1124	352	339	691
1125	366	360	726
1126	346	362	708
1127	364	364	728
1128	364	363	727
1129	358	359	717
1130	384	353	737
1131	376	371	747
1132	383	362	745
1133	365	366	731
1134	345	355	700
1135	360	351	711
1136	379	346	725
1137	380	355	735
1138	365	375	740
1139	376	343	719
1140	356	401	757
1141	362	355	717
1142	364	357	721
1143	360	352	712
1144	376	365	741
1145	346	359	705
1146	374	347	721
1147	363	335	698
1148	380	340	720
1149	357	346	703
1150	368	333	701
1151	362	338	700
1152	357	344	701
1153	368	343	711
1154	345	361	706
1155	342	369	711
1156	376	343	719
1157	374	334	708
1158	371	337	708
1159	363	346	709
1160	376	342	718
1161	372	360	732
1162	379	364	743
1163	382	354	736
1164	376	357	733
1165	367	340	707
1166	350	350	700
1167	366	369	735
1168	373	367	740
1169	373	372	745
1170	375	360	735
1171	367	377	744
1172	342	357	699
1173	344	356	700
1174	383	348	731
1175	346	371	717
1176	366	383	749
1177	351	373	724
1178	362	378	740
1179	356	329	685
1180	376	363	739
1181	364	382	746
1182	353	359	712
1183	366	370	736
1184	376	389	765
1185	360	371	731
1186	367	370	737
1187	362	393	755
1188	375	355	730
1189	374	344	718
1190	376	368	744
1191	352	345	697
1192	372	364	736
1193	367	361	728
1194	377	357	734
1195	364	373	737
1196	355	366	721
1197	370	357	727
1198	366	378	744
1199	368	348	716
1200	369	342	711
1201	382	350	732
1202	369	360	729
1203	356	361	717
1204	376	343	719
1205	368	347	715
1206	375	351	726
1207	357	340	697
1208	338	344	682
1209	370	376	746
1210	375	351	726
1211	366	334	700
1212	395	363	758
1213	390	361	751
1214	373	353	726
1215	381	358	739
1216	391	343	734
1217	366	366	732
1218	345	359	704
1219	356	383	739
1220	373	365	738
1221	391	349	740
1222	385	365	750
1223	384	355	739
1224	369	356	725
1225	350	366	716
1226	353	359	712
1227	372	353	725
1228	353	352	705
1229	338	370	708
1230	373	371	744
1231	376	342	718
1232	360	362	722
1233	381	334	715
1234	388	370	758
1235	362	340	702
1236	374	346	720
1237	372	354	726
1238	354	388	742
1239	371	390	761
1240	366	387	753
1241	364	367	731
1242	361	355	716
1243	355	329	684
1244	338	355	693
1245	351	379	730
1246	370	360	730
1247	389	334	723
1248	358	360	718
1249	378	351	729
1250	354	353	707
1251	360	374	734
1252	355	367	722
1253	370	357	727
1254	383	356	739
1255	377	346	723
1256	373	356	729
1257	380	344	724
1258	369	337	706
1259	352	361	713
1260	360	387	747
1261	367	372	739
1262	374	345	719
1263	353	350	703
1264	355	347	702
1265	358	357	715
1266	374	360	734
1267	389	365	754
1268	373	344	717
1269	356	362	718
1270	362	353	715
1271	373	346	719
1272	368	369	737
1273	379	349	728
1274	388	326	714
1275	366	352	718
1276	360	351	711
1277	370	361	731
1278	350	359	709
1279	374	341	715
1280	367	354	721
1281	380	358	738
1282	354	336	690
1283	372	358	730
1284	379	348	727
1285	382	357	739
1286	377	348	725
1287	379	362	741
1288	360	353	713
1289	366	362	728
1290	375	360	735
1291	352	372	724
1292	376	363	739
1293	370	352	722
1294	353	379	732
1295	383	355	738
1296	394	338	732
1297	378	350	728
1298	375	358	733
1299	376	361	737
1300	352	362	714
1301	361	352	713
1302	360	350	710
1303	357	342	699
1304	354	367	721
1305	385	339	724
1306	366	361	727
1307	394	359	753
1308	397	362	759
1309	348	373	721
1310	359	363	722
1311	379	352	731
1312	366	349	715
1313	365	367	732
1314	374	354	728
1315	399	352	751
1316	379	361	740
1317	374	355	729
1318	372	330	702
1319	364	355	719
1320	355	349	704
1321	353	337	690
1322	368	351	719
1323	383	349	732
1324	365	364	729
1325	361	368	729
1326	372	345	717
1327	382	348	730
1328	382	363	745
1329	359	365	724
1330	356	368	724
1331	379	329	708
1332	356	357	713
1333	377	340	717
1334	355	347	702
1335	363	359	722
1336	363	349	712
1337	360	353	713
1338	348	355	703
1339	364	358	722
1340	361	371	732
1341	361	388	749
1342	364	344	708
1343	352	366	718
1344	362	362	724
1345	338	367	705
1346	382	347	729
1347	377	365	742
1348	368	357	725
1349	374	362	736
1350	373	343	716
1351	359	357	716
1352	365	356	721
1353	379	340	719
1354	370	375	745
1355	366	362	728
1356	368	345	713
1357	379	353	732
1358	373	337	710
1359	360	343	703
1360	381	365	746
1361	354	352	706
1362	382	354	736
1363	369	379	748
1364	364	365	729
1365	377	331	708
1366	383	353	736
1367	376	367	743
1368	356	341	697
1369	371	353	724
1370	381	364	745
1371	393	354	747
1372	359	369	728
1373	371	341	712
1374	384	353	737
1375	360	380	740
1376	352	367	719
1377	391	364	755
1378	362	370	732
1379	353	374	727
1380	364	385	749
1381	361	380	741
1382	370	340	710
1383	365	327	692
1384	369	359	728
1385	383	364	747
1386	367	355	722
1387	375	359	734
1388	365	352	717
1389	384	345	729
1390	387	331	718
1391	356	358	714
1392	361	363	724
1393	356	364	720
1394	344	347	691
1395	398	365	763
1396	363	352	715
1397	361	337	698
1398	395	364	759
1399	361	369	730
1400	383	333	716
1401	350	328	678
1402	361	349	710
1403	375	371	746
1404	376	362	738
1405	368	362	730
1406	355	363	718
1407	373	367	740
1408	349	368	717
1409	359	380	739
1410	362	356	718
1411	383	357	740
1412	361	373	734
1413	376	360	736
1414	356	397	753
1415	371	354	725
1416	389	373	762
1417	378	366	744
1418	374	380	754
1419	373	380	753
1420	371	336	707
1421	359	348	707
1422	374	377	751
1423	355	351	706
1424	373	352	725
1425	359	365	724
1426	373	368	741
1427	374	332	706
1428	365	360	725
1429	392	341	733
1430	358	352	710
1431	354	343	697
1432	356	349	705
1433	357	358	715
1434	364	371	735
1435	353	360	713
1436	369	339	708
1437	366	341	707
1438	386	380	766
1439	352	359	711
1440	364	339	703
1441	385	351	736
1442	390	357	747
1443	361	368	729
1444	359	364	723
1445	343	368	711
1446	365	353	718
1447	403	350	753
1448	374	341	715
1449	364	362	726
1450	387	329	716
1451	362	378	740
1452	378	375	753
1453	356	361	717
1454	386	346	732
1455	378	338	716
1456	348	337	685
1457	360	352	712
1458	362	387	749
1459	372	350	722
1460	361	367	728
1461	360	372	732
1462	354	367	721
1463	386	334	720
1464	395	350	745
1465	380	367	747
1466	378	354	732
1467	381	362	743
1468	376	332	708
1469	377	364	741
1470	364	367	731
1471	373	375	748
1472	404	382	786
1473	344	348	692
1474	356	362	718
1475	375	363	738
1476	364	347	711
1477	368	359	727
1478	378	345	723
1479	364	363	727
1480	348	369	717
1481	356	360	716
1482	365	344	709
1483	375	360	735
1484	353	342	695
1485	356	363	719
1486	374	325	699
1487	354	333	687
1488	382	354	736
1489	384	356	740
1490	372	342	714
1491	386	352	738
1492	392	340	732
1493	397	367	764
1494	363	360	723
1495	366	361	727
1496	372	343	715
1497	373	353	726
1498	375	347	722
1499	363	360	723
1500	357	348	705
1501	353	360	713
1502	383	329	712
1503	378	356	734
1504	372	372	744
1505	365	360	725
1506	370	346	716
1507	378	342	720
1508	383	350	733
1509	368	361	729
1510	346	344	690
1511	353	337	690
1512	340	352	692
1513	352	349	701
1514	390	337	727
1515	368	362	730
1516	355	359	714
1517	343	363	706
1518	363	367	730
1519	376	345	721
1520	361	369	730
1521	373	364	737
1522	371	370	741
1523	364	353	717
1524	353	361	714
1525	359	344	703
1526	337	366	703
1527	358	367	725
1528	376	362	738
1529	335	353	688
1530	383	361	744
1531	380	346	726
1532	390	361	751
1533	365	367	732
1534	372	334	706
1535	360	360	720
1536	371	357	728
1537	373	358	731
1538	350	356	706
1539	373	353	726
1540	386	363	749
1541	369	346	715
1542	345	349	694
1543	372	357	729
1544	344	356	700
1545	369	366	735
1546	372	343	715
1547	372	346	718
1548	347	362	709
1549	371	335	706
1550	402	350	752
1551	380	365	745
1552	397	348	745
1553	376	349	725
1554	366	344	710
1555	365	368	733
1556	387	355	742
1557	377	360	737
1558	370	339	709
1559	376	356	732
1560	370	355	725
1561	361	348	709
1562	363	359	722
1563	341	346	687
1564	358	348	706
1565	328	357	685
1566	353	350	703
1567	319	358	677
1568	345	380	725
1569	361	345	706
1570	372	321	693
1571	363	327	690
1572	367	372	739
1573	404	362	766
1574	401	370	771
1575	372	371	743
1576	384	365	749
1577	365	349	714
1578	387	337	724
1579	368	365	733
1580	352	362	714
1581	362	350	712
1582	374	360	734
1583	376	367	743
1584	384	377	761
1585	388	350	738
1586	378	360	738
1587	363	351	714
1588	365	366	731
1589	364	368	732
1590	370	364	734
1591	359	341	700
1592	365	353	718
1593	350	360	710
1594	377	345	722
1595	375	365	740
1596	342	370	712
1597	359	383	742
1598	338	365	703
1599	347	354	701
1600	357	356	713
1601	365	349	714
1602	383	345	728
1603	366	329	695
1604	355	365	720
1605	364	354	718
1606	372	348	720
1607	396	352	748
1608	381	347	728
1609	365	327	692
1610	370	339	709
1611	366	339	705
1612	352	347	699
1613	364	363	727
1614	353	370	723
1615	370	368	738
1616	372	351	723
1617	355	369	724
1618	364	367	731
1619	367	339	706
1620	385	363	748
1621	390	352	742
1622	353	363	716
1623	359	361	720
1624	358	373	731
1625	360	365	725
1626	363	359	722
1627	389	338	727
1628	378	347	725
1629	393	364	757
1630	387	346	733
1631	368	346	714
1632	389	344	733
1633	362	358	720
1634	366	358	724
1635	359	369	728
1636	372	340	712
1637	348	369	717
1638	352	366	718
1639	386	358	744
1640	373	352	725
1641	365	336	701
1642	371	344	715
1643	384	358	742
1644	358	352	710
1645	368	362	730
1646	367	360	727
1647	403	359	762
1648	378	362	740
1649	360	371	731
1650	366	369	735
1651	368	361	729
1652	384	335	719
1653	357	361	718
1654	364	358	722
1655	375	367	742
1656	369	359	728
1657	389	354	743
1658	364	341	705
1659	347	338	685
1660	384	350	734
1661	363	359	722
1662	359	356	715
1663	371	344	715
1664	359	349	708
1665	341	344	685
1666	365	355	720
